,Link,Price,Price/m2,Number of rooms,m2,Date sold,Rent,Drift cost,Number of floors,Built year,Region
475,https://www.booli.se/annons/3174424,3770000,99211,2,38,2018-06-14,2228,250,4,1944,vasastan
476,https://www.booli.se/annons/3186008,4000000,93023,2,43,2018-06-30,2345,300,1,1939,vasastan
477,https://www.booli.se/annons/3005109,3500000,81395,1.5,43,2018-07-26,2938,233,2,1929,vasastan
478,https://www.booli.se/annons/3208840,3150000,85135,1.5,37,2018-08-14,2138,200,1,1923,vasastan
479,https://www.booli.se/annons/3152073,3810000,100263,1,38,2018-08-15,2230,250,3,1904,vasastan
480,https://www.booli.se/annons/3193141,2350000,138235,1,17,2018-08-29,1171,250,0.5,1944,vasastan
481,https://www.booli.se/annons/3223331,4830000,96600,2,50,2018-09-06,2343,2544,1,1909,vasastan
482,https://www.booli.se/annons/3250620,8350000,95977,3,87,2018-10-11,2944,1400,5,1914,vasastan
483,https://www.booli.se/annons/3263335,5100000,98077,2,52,2019-03-02,2378,510,0,1926,vasastan
484,https://www.booli.se/annons/3356681,3390000,89211,2,38,2019-03-15,2299,317,1,1911,vasastan
485,https://www.booli.se/annons/3356681,3390000,89211,2,38,2019-03-15,2299,317,1,1911,vasastan
486,https://www.booli.se/annons/3368642,6995000,79489,3,88,2019-04-09,3584,490,1,1898,vasastan
487,https://www.booli.se/annons/3379331,3200000,74419,1,43,2019-05-02,2110,290,0.5,1898,vasastan
488,https://www.booli.se/annons/3384420,6520000,63486,4,103,2019-05-02,4182,447,5,1979,vasastan
489,https://www.booli.se/annons/3366961,11000000,100000,4,110,2019-03-19,3651,833,1.5,1895,vasastan
490,https://www.booli.se/annons/3279850,3580000,92987,1.5,39,2018-11-13,2938,366,4,1928,vasastan
491,https://www.booli.se/annons/3322242,3320000,97647,1.5,34,2019-01-30,1539,291,2,1926,vasastan
492,https://www.booli.se/annons/3289025,9600000,91429,4,105,2018-12-13,4253,817,2,1914,vasastan
493,https://www.booli.se/annons/3458703,3500000,94595,1,37,2019-06-04,1558,333,3,1926,vasastan
494,https://www.booli.se/annons/3449625,7600000,95000,3.5,80,2019-06-03,3781,350,6,1929,vasastan
495,https://www.booli.se/annons/3463601,5550000,104717,2,53,2019-06-03,1547,858,1,1898,vasastan
496,https://www.booli.se/annons/3310006,4400000,78571,2,56,2019-01-17,4198,290,4,1929,vasastan
497,https://www.booli.se/annons/3355002,3895000,81146,2,48,2019-03-20,2944,290,7,2018,vasastan
498,https://www.booli.se/annons/3366697,2995000,73049,2,41,2019-03-29,2610,290,0,2018,vasastan
499,https://www.booli.se/annons/3378120,3850000,80208,2,48,2019-04-11,2944,290,4,2018,vasastan
500,https://www.booli.se/annons/3378467,2925000,73125,2,40,2019-04-11,2562,290,0,2018,vasastan
501,https://www.booli.se/annons/3411763,4365000,99205,2,44,2019-04-29,2998,183,3,1927,vasastan
502,https://www.booli.se/annons/3413216,5295000,74577,3,71,2019-05-02,4041,387,5,2018,vasastan
503,https://www.booli.se/annons/3411993,3800000,70370,2,54,2019-05-03,3230,333,2,2018,vasastan
504,https://www.booli.se/annons/3378123,4995000,70352,3,71,2019-05-03,4041,333,2,2018,vasastan
505,https://www.booli.se/annons/3441167,5195000,73169,3,71,2019-05-23,4041,387,4,2018,vasastan
506,https://www.booli.se/annons/3286563,5195000,75290,3,69,2019-05-29,3946,333,5,2018,vasastan
507,https://www.booli.se/annons/3441368,2945000,84143,1,35,2019-05-29,2323,290,4,2018,vasastan
508,https://www.booli.se/annons/3288043,10000000,97087,3,103,2018-12-06,4434,617,5,1906,vasastan
509,https://www.booli.se/annons/3457799,6500000,84416,3,77,2019-05-30,3086,1344,3,1895,vasastan
510,https://www.booli.se/annons/3427669,6200000,80519,3,77,2019-05-10,3086,1344,3,1895,vasastan
511,https://www.booli.se/annons/3377987,3870000,90000,1.5,43,2019-04-11,981,283,2,1924,vasastan
512,https://www.booli.se/annons/3325554,8800000,92632,3,95,2019-02-18,2259,700,1.5,1902,vasastan
513,https://www.booli.se/annons/3355157,6775000,72849,4,93,2019-05-24,3569,500,2,1997,vasastan
514,https://www.booli.se/annons/3448315,3210000,94412,1,34,2019-05-28,1650,333,1,1941,vasastan
515,https://www.booli.se/annons/3345884,5800000,78378,3,74,2019-05-28,2644,500,0.5,1909,vasastan
516,https://www.booli.se/annons/3451404,2410000,150625,1,16,2019-05-29,605,250,4,1885,vasastan
517,https://www.booli.se/annons/3329737,7550000,103425,3,73,2019-05-28,4013,581,2,1884,vasastan
518,https://www.booli.se/annons/3447548,8800000,98876,4,89,2019-05-23,3936,667,1.5,1907,vasastan
519,https://www.booli.se/annons/3448832,5730000,85650,2,67,2019-05-21,2230,500,2,1903,vasastan
520,https://www.booli.se/annons/3441596,4220000,87917,2,48,2019-05-24,2547,246,1.5,1930,vasastan
521,https://www.booli.se/annons/3428370,2875000,110577,1,26,2019-05-07,1090,270,0.5,1921,vasastan
522,https://www.booli.se/annons/3387931,3450000,107813,1,32,2019-05-13,1744,345,1,1906,vasastan
523,https://www.booli.se/annons/3441385,7450000,112879,2,66,2019-05-27,2352,520,6,1914,vasastan
524,https://www.booli.se/annons/2408654,9900000,91667,4,108,2017-12-19,2997,1080,2.5,1906,vasastan
525,https://www.booli.se/annons/3074257,7175000,68333,3,105,2018-02-06,3052,550,3,1926,vasastan
526,https://www.booli.se/annons/3068966,7750000,96875,3,80,2018-07-20,2312,520,5,1937,vasastan
527,https://www.booli.se/annons/3246641,5700000,89063,3,64,2018-10-02,3330,400,3,1929,vasastan
528,https://www.booli.se/annons/3280730,3275000,93571,1.5,35,2018-11-15,1722,412,3,1927,vasastan
529,https://www.booli.se/annons/3294077,6170000,79103,3,78,2018-12-06,3108,500,4,1979,vasastan
530,https://www.booli.se/annons/3308751,5375000,99537,2,54,2019-01-18,1587,470,4,1898,vasastan
531,https://www.booli.se/annons/3325544,4970000,110444,2,45,2019-02-13,1233,800,2,1904,vasastan
532,https://www.booli.se/annons/3365217,3010000,107500,1,28,2019-04-03,1694,558,3,1925,vasastan
533,https://www.booli.se/annons/3366855,11800000,88060,4,134,2019-04-05,2963,1080,4,1929,vasastan
534,https://www.booli.se/annons/3409380,4100000,107895,2,38,2019-05-07,1624,524,3,1906,vasastan
535,https://www.booli.se/annons/3201069,3550000,84524,1.5,42,2019-05-26,2972,250,0.5,1929,vasastan
536,https://www.booli.se/annons/3440558,4800000,94118,2,51,2019-05-24,2414,857,3,1909,vasastan
537,https://www.booli.se/annons/3330807,3600000,80000,2,45,2019-05-24,3409,450,1,2006,vasastan
538,https://www.booli.se/annons/3296245,8300000,100000,3,83,2019-05-24,1412,750,2,1896,vasastan
539,https://www.booli.se/annons/3441143,10050000,94811,4,106,2019-05-21,1463,750,1,1915,vasastan
540,https://www.booli.se/annons/3156401,5000000,98039,2,51,2018-12-15,1887,667,3,1902,vasastan
541,https://www.booli.se/annons/3156401,5000000,98039,2,51,2018-12-15,1887,667,3,1902,vasastan
542,https://www.booli.se/annons/3308069,7600000,86364,4,88,2019-01-11,3899,708,0.5,1907,vasastan
543,https://www.booli.se/annons/3448379,5445000,87823,2.5,62,2019-05-22,3663,658,2,1929,vasastan
544,https://www.booli.se/annons/3441606,3695000,70381,2,53,2019-05-23,2723,470,1,2018,vasastan
545,https://www.booli.se/annons/3439674,4720000,102609,2,46,2019-05-23,2916,450,5,1911,vasastan
546,https://www.booli.se/annons/3062353,5400000,76056,2,71,2018-01-16,2885,673,2,1931,vasastan
547,https://www.booli.se/annons/3078189,3650000,86905,2,42,2018-02-13,1727,449,3,1923,vasastan
548,https://www.booli.se/annons/3087791,3730000,84773,2,44,2018-02-22,1059,370,2,1896,vasastan
549,https://www.booli.se/annons/3100801,3370000,93611,1,36,2018-03-14,960,517,3,1896,vasastan
550,https://www.booli.se/annons/2248194,5850000,97500,2,60,2018-08-29,1885,350,5,1898,vasastan
551,https://www.booli.se/annons/3433571,10700000,99074,4,108,2019-05-22,2019,1079,3,1907,vasastan
552,https://www.booli.se/annons/3450176,4000000,95238,2,42,2019-05-22,1981,400,2,1901,vasastan
553,https://www.booli.se/annons/3054217,8100000,91011,3,89,2018-03-12,1938,800,1,1892,vasastan
554,https://www.booli.se/annons/3442222,8800000,100000,3,88,2019-05-21,4048,550,2,1900,vasastan
555,https://www.booli.se/annons/3227342,3810000,95250,2,40,2018-09-05,1960,450,2,1929,vasastan
556,https://www.booli.se/annons/3441602,6995000,83772,4,84,2019-05-21,4236,678,6,2018,vasastan
557,https://www.booli.se/annons/3411012,5500000,103774,2,53,2019-04-30,1833,667,3,1929,vasastan
558,https://www.booli.se/annons/3437989,5210000,82698,2,63,2019-05-16,3185,408,2,1926,vasastan
559,https://www.booli.se/annons/3441356,6600000,95652,2,69,2019-05-21,2741,467,4,1883,vasastan
560,https://www.booli.se/annons/3321528,4000000,102564,2,39,2019-03-31,2099,400,1,1897,vasastan
561,https://www.booli.se/annons/3428673,4850000,73485,2,66,2019-05-17,3426,300,4,1980,vasastan
562,https://www.booli.se/annons/3417118,6000000,71429,3,84,2019-05-20,3947,750,2,1912,vasastan
563,https://www.booli.se/annons/3417118,6000000,71429,3,84,2019-05-20,3947,750,2,1912,vasastan
564,https://www.booli.se/annons/2324325,3300000,63462,2,52,2019-05-18,2808,395,1,1968,vasastan
565,https://www.booli.se/annons/3389546,5650000,68072,3,83,2019-05-16,4428,750,1,1986,vasastan
566,https://www.booli.se/annons/3411161,6020000,102034,2,59,2019-05-01,2188,450,2,1890,vasastan
567,https://www.booli.se/annons/3372005,4050000,81000,2.5,50,2019-05-15,2711,450,3,1929,vasastan
568,https://www.booli.se/annons/3416938,9950000,98515,4,101,2019-05-15,5706,550,2,1888,vasastan
569,https://www.booli.se/annons/3062533,3700000,84091,1,44,2019-05-15,771,542,0,1901,vasastan
570,https://www.booli.se/annons/3418113,3090000,99677,1.5,31,2019-05-15,1671,370,3,1921,vasastan
571,https://www.booli.se/annons/3088200,5600000,86154,3,65,2019-05-14,3350,668,7,2018,vasastan
572,https://www.booli.se/annons/3354808,5950000,87500,3,68,2019-05-11,1133,583,2,1906,vasastan
573,https://www.booli.se/annons/3354808,5950000,87500,3,68,2019-05-11,1133,583,2,1906,vasastan
574,https://www.booli.se/annons/3344536,2560000,116364,1,22,2019-05-11,1130,310,3.5,1912,vasastan
575,https://www.booli.se/annons/3417293,6380000,89859,2,71,2019-05-10,2300,600,0,1909,vasastan
576,https://www.booli.se/annons/3429953,8170000,93908,3,87,2019-05-10,2771,970,1,1884,vasastan
577,https://www.booli.se/annons/3431358,4995000,69375,3,72,2019-05-09,3581,769,2,1929,vasastan
578,https://www.booli.se/annons/3427766,3525000,88125,1,40,2019-05-10,2431,651,2,1925,vasastan
579,https://www.booli.se/annons/3324360,6695000,94296,2,71,2019-05-10,3779,625,6,1909,vasastan
580,https://www.booli.se/annons/3410701,11400000,114000,3.5,100,2019-05-09,3062,500,4,1929,vasastan
581,https://www.booli.se/annons/3412501,6580000,82250,3,80,2019-05-09,4667,773,1,1909,vasastan
582,https://www.booli.se/annons/3430469,6250000,73529,3.5,85,2019-05-08,4283,498,1,1963,vasastan
583,https://www.booli.se/annons/3418504,4400000,78571,2,56,2019-05-08,2365,314,1.5,1928,vasastan
584,https://www.booli.se/annons/3382956,8700000,76316,5,114,2019-05-05,5216,500,1,1896,vasastan
585,https://www.booli.se/annons/3409860,8650000,83981,3,103,2019-05-03,4032,950,0,1919,vasastan
586,https://www.booli.se/annons/3356131,3115000,115370,1,27,2019-05-03,936,360,0,1903,vasastan
587,https://www.booli.se/annons/3378127,8800000,80734,3,109,2019-05-03,3626,1508,1,1905,vasastan
588,https://www.booli.se/annons/3272897,5900000,95161,2,62,2019-04-26,2667,673,2,1906,vasastan
589,https://www.booli.se/annons/3409654,3000000,90909,2,33,2019-05-02,1831,456,0,1904,vasastan
590,https://www.booli.se/annons/3417393,8700000,82857,4.5,105,2019-05-01,3602,950,2,1967,vasastan
591,https://www.booli.se/annons/3331957,3250000,125000,1,26,2019-05-01,1505,425,1,1909,vasastan
592,https://www.booli.se/annons/3370425,8100000,94186,3,86,2019-04-29,2574,1000,3,1918,vasastan
593,https://www.booli.se/annons/3389359,4425000,100568,2,44,2019-04-27,2463,330,2,1929,vasastan
594,https://www.booli.se/annons/3380376,6200000,72941,3.5,85,2019-04-30,4283,498,1,1963,vasastan
595,https://www.booli.se/annons/3374440,4850000,98980,2,49,2019-04-12,1613,567,1.5,1888,vasastan
596,https://www.booli.se/annons/3378425,5010000,89464,2,56,2019-04-28,795,457,2,1907,vasastan
597,https://www.booli.se/annons/3410472,2950000,73750,2,40,2019-04-27,1962,450,4,1935,vasastan
598,https://www.booli.se/annons/3355146,6000000,67492,3,89,2019-04-26,3620,387,4,1979,vasastan
599,https://www.booli.se/annons/3344613,3475000,84756,1,41,2019-04-08,1948,350,1,1893,vasastan
600,https://www.booli.se/annons/3159126,3320000,89730,2,37,2018-05-30,1484,450,0,1909,vasastan
601,https://www.booli.se/annons/3077291,5300000,79104,3,67,2018-02-20,3214,490,3,1905,vasastan
602,https://www.booli.se/annons/3260362,6300000,90000,3,70,2019-03-27,3797,650,2,1927,vasastan
603,https://www.booli.se/annons/2394486,7267500,85500,3,85,2018-02-16,3355,586,3,1904,vasastan
604,https://www.booli.se/annons/3144717,4280000,79259,2,54,2018-05-12,1950,350,4,1906,vasastan
605,https://www.booli.se/annons/3092516,3000000,111111,1,27,2018-03-23,1604,250,5,1959,vasastan
606,https://www.booli.se/annons/3299260,4700000,83929,2,56,2018-12-12,2485,550,4,1913,vasastan
607,https://www.booli.se/annons/3257369,3260000,101875,2,32,2018-10-18,1177,300,0.5,1907,vasastan
608,https://www.booli.se/annons/3081910,9550000,71805,4,133,2018-02-16,3308,775,1,1925,vasastan
609,https://www.booli.se/annons/3310254,10470000,83760,5,125,2019-01-24,5124,1100,4,1903,vasastan
610,https://www.booli.se/annons/3252297,3750000,87209,2,43,2018-10-11,1193,150,3,1972,vasastan
611,https://www.booli.se/annons/3356154,3400000,82927,2,41,2019-03-27,2610,450,2,2018,vasastan
612,https://www.booli.se/annons/3273471,2850000,83824,1,34,2018-12-07,1733,330,2,1925,vasastan
613,https://www.booli.se/annons/3273827,6300000,87500,2,72,2018-11-10,2884,750,2.5,1924,vasastan
614,https://www.booli.se/annons/3168244,6150000,86620,2,71,2018-05-30,2035,750,2,1910,vasastan
615,https://www.booli.se/annons/2411779,2950000,92188,1,32,2018-02-01,1516,423,2,1905,vasastan
616,https://www.booli.se/annons/3263174,3775000,125833,2,30,2018-10-26,1142,200,4,1906,vasastan
617,https://www.booli.se/annons/3025411,10050000,100500,4,100,2018-09-05,5284,900,5,1928,vasastan
618,https://www.booli.se/annons/3077149,5700000,91935,2,62,2018-01-31,2211,550,1.5,1907,vasastan
619,https://www.booli.se/annons/3077149,5700000,91935,2,62,2018-01-31,2211,550,1.5,1907,vasastan
620,https://www.booli.se/annons/3119781,10075000,99752,3,101,2018-04-06,3490,525,1,1909,vasastan
621,https://www.booli.se/annons/3224129,7850000,90230,5,87,2018-09-06,3964,1250,5,1911,vasastan
622,https://www.booli.se/annons/3177148,6100000,77215,3,79,2018-06-20,3206,750,4,1926,vasastan
623,https://www.booli.se/annons/3293583,2990000,93438,1.5,32,2018-12-13,1595,200,4,1928,vasastan
624,https://www.booli.se/annons/3131916,7325000,81389,2.5,90,2018-05-05,2900,700,2,1927,vasastan
625,https://www.booli.se/annons/3328053,5900000,89394,2,66,2019-02-15,2844,650,1,1881,vasastan
626,https://www.booli.se/annons/3278036,6325000,93015,2,68,2018-11-30,2569,651,1.5,1876,vasastan
627,https://www.booli.se/annons/3150278,8250000,78571,3.5,105,2018-09-10,3614,1100,1,1923,vasastan
628,https://www.booli.se/annons/3205653,6150000,91791,2.5,67,2018-08-10,3618,750,3,1929,vasastan
629,https://www.booli.se/annons/3274543,3720000,93000,2,40,2018-11-10,2121,450,2.5,1926,vasastan
630,https://www.booli.se/annons/3322472,4560000,101333,2,45,2019-02-07,1759,450,5,1929,vasastan
631,https://www.booli.se/annons/3063324,3820000,86818,1,44,2018-10-04,1662,350,1,1904,vasastan
632,https://www.booli.se/annons/3344705,5460000,86667,2,63,2019-03-13,2398,650,4,1925,vasastan
633,https://www.booli.se/annons/3322955,9000000,86538,3,104,2019-01-30,5019,1100,4,1914,vasastan
634,https://www.booli.se/annons/3074861,3500000,94595,1,37,2018-02-02,2204,558,3,1916,vasastan
635,https://www.booli.se/annons/2411778,3250000,92857,1,35,2018-02-27,2698,300,0,1928,vasastan
636,https://www.booli.se/annons/3189403,3405000,92027,2,37,2018-07-04,1164,350,1,1926,vasastan
637,https://www.booli.se/annons/3335836,3500000,92105,2,38,2019-02-26,1452,700,1,1925,vasastan
638,https://www.booli.se/annons/3139609,3200000,78049,2,41,2018-05-12,2235,670,0.5,1924,vasastan
639,https://www.booli.se/annons/3378372,8350000,89785,3,93,2019-04-05,3623,1200,4,1914,vasastan
640,https://www.booli.se/annons/3021647,7100000,91026,3,78,2018-03-13,2668,450,3,1929,vasastan
641,https://www.booli.se/annons/3278609,3500000,85366,1.5,41,2018-11-20,2301,596,0.5,1929,vasastan
642,https://www.booli.se/annons/3108994,4020000,93488,2,43,2018-03-22,2277,350,1,1926,vasastan
643,https://www.booli.se/annons/3320833,7680000,84396,3.5,91,2019-02-11,2291,450,2,1905,vasastan
644,https://www.booli.se/annons/3140373,3880000,97000,2,40,2018-05-15,2329,483,1,1898,vasastan
645,https://www.booli.se/annons/3070912,3300000,94286,1,35,2018-02-01,2190,400,0.5,1928,vasastan
646,https://www.booli.se/annons/3325191,2600000,104000,1,25,2019-02-15,1566,350,2,1927,vasastan
647,https://www.booli.se/annons/3330847,3640000,95789,1,38,2019-02-24,605,350,6,1927,vasastan
648,https://www.booli.se/annons/3308649,5525000,82463,2,67,2019-01-09,2925,650,4,1908,vasastan
649,https://www.booli.se/annons/3262213,4895000,74167,2,66,2019-01-31,1972,792,2,1926,vasastan
650,https://www.booli.se/annons/3063829,5100000,91071,2,56,2018-02-03,2595,450,4,1905,vasastan
651,https://www.booli.se/annons/3090137,4730000,72769,2,65,2018-10-12,3391,650,2,1923,vasastan
652,https://www.booli.se/annons/3210098,6150000,72353,4,85,2018-08-17,4048,950,1,1929,vasastan
653,https://www.booli.se/annons/3374267,4500000,95745,2,47,2019-04-04,2006,700,0,1906,vasastan
654,https://www.booli.se/annons/3032801,4350000,96667,2,45,2018-08-27,2385,450,4,1886,vasastan
655,https://www.booli.se/annons/3268383,3700000,97368,2,38,2018-11-02,1759,250,4.5,1914,vasastan
656,https://www.booli.se/annons/3300434,4810000,78852,2.5,61,2018-12-21,2988,350,1,1925,vasastan
657,https://www.booli.se/annons/3321505,5475000,89754,2,61,2019-02-06,2711,650,3,1909,vasastan
658,https://www.booli.se/annons/3293589,4070000,94651,2,43,2018-11-26,914,450,2,1966,vasastan
659,https://www.booli.se/annons/3355386,3250000,98485,1,33,2019-03-22,2248,350,2,1929,vasastan
660,https://www.booli.se/annons/3299034,8600000,81905,3,105,2019-03-15,3979,950,1,1910,vasastan
661,https://www.booli.se/annons/3207292,3800000,84444,2,45,2019-04-11,3409,450,2,2007,vasastan
662,https://www.booli.se/annons/3378753,4550000,101111,2,45,2019-04-11,2049,340,2,1906,vasastan
663,https://www.booli.se/annons/3387847,7950000,72273,3.5,110,2019-04-26,4619,750,2,1911,vasastan
664,https://www.booli.se/annons/3340648,4500000,81818,3,55,2019-04-26,2337,400,2,1903,vasastan
665,https://www.booli.se/annons/3414082,7650000,91071,2.5,84,2019-04-26,3606,450,5,1929,vasastan
666,https://www.booli.se/annons/3389054,5100000,108511,2,47,2019-04-25,1454,515,3,1899,vasastan
667,https://www.booli.se/annons/3117090,7500000,100000,3,75,2018-04-20,3761,429,3,1889,vasastan
668,https://www.booli.se/annons/3410397,9800000,93333,3,105,2019-04-24,2548,500,3,1905,vasastan
669,https://www.booli.se/annons/3363963,5400000,72973,2,74,2019-03-28,3102,615,3,1920,vasastan
670,https://www.booli.se/annons/3383702,6570000,104286,3,63,2019-04-18,2998,569,2,1900,vasastan
671,https://www.booli.se/annons/3275005,6210000,77625,3,80,2019-04-19,4287,350,3,1924,vasastan
672,https://www.booli.se/annons/3384839,7775000,92560,4,84,2019-04-19,1344,483,2,1969,vasastan
673,https://www.booli.se/annons/3389326,2650000,120455,1,22,2019-04-19,1083,350,3,1931,vasastan
674,https://www.booli.se/annons/3301288,2700000,122172,1,22,2019-04-17,607,300,4,1929,vasastan
675,https://www.booli.se/annons/3334746,3800000,80851,2,47,2019-04-17,2578,443,2,2018,vasastan
676,https://www.booli.se/annons/3383041,7300000,105797,3,69,2019-04-17,1415,480,4,1896,vasastan
677,https://www.booli.se/annons/3241816,3240000,95294,1,34,2019-04-17,1808,450,0,1901,vasastan
678,https://www.booli.se/annons/3280345,3100000,83784,1,37,2019-03-06,2068,250,4,1911,vasastan
679,https://www.booli.se/annons/3385534,3670000,89512,2,41,2019-04-11,2366,353,2,1919,vasastan
680,https://www.booli.se/annons/3345134,4860000,91698,2,53,2019-03-14,2337,792,2,1917,vasastan
681,https://www.booli.se/annons/3344689,3220000,94706,1,34,2019-03-13,1977,225,4,1919,vasastan
682,https://www.booli.se/annons/3234766,3550000,93421,1.5,38,2018-11-02,780,250,0,1904,vasastan
683,https://www.booli.se/annons/3254273,3750000,81522,2,46,2019-01-25,2337,500,2,1924,vasastan
684,https://www.booli.se/annons/3314128,4150000,84694,2,49,2019-03-08,2981,458,2,1919,vasastan
685,https://www.booli.se/annons/3314128,4150000,84694,2,49,2019-03-08,2981,458,2,1919,vasastan
686,https://www.booli.se/annons/3339120,6900000,92000,3,75,2019-03-05,3811,739,2,1901,vasastan
687,https://www.booli.se/annons/3325370,3380000,112667,2,30,2019-02-13,1724,355,4,1971,vasastan
688,https://www.booli.se/annons/3329210,5625000,90726,3,62,2019-03-21,2861,300,1.5,1902,vasastan
689,https://www.booli.se/annons/3247390,7645000,96772,3,79,2019-04-04,3787,500,4,1889,vasastan
690,https://www.booli.se/annons/3377409,13550000,103435,5,131,2019-04-09,3149,390,3,1926,vasastan
691,https://www.booli.se/annons/3334652,9225000,104830,3,88,2019-03-27,3455,410,2.5,1901,vasastan
692,https://www.booli.se/annons/3369118,3410000,71042,1,48,2019-04-12,2046,383,4,1982,vasastan
693,https://www.booli.se/annons/3372158,7380000,81099,4,91,2019-04-04,4605,1274,4,2018,vasastan
694,https://www.booli.se/annons/3383686,6400000,83117,3,77,2019-04-10,3086,1344,4,1895,vasastan
695,https://www.booli.se/annons/3383686,6400000,83117,3,77,2019-04-10,3086,1344,4,1895,vasastan
696,https://www.booli.se/annons/3373891,3550000,81609,1,44,2019-04-01,1822,383,1,1927,vasastan
697,https://www.booli.se/annons/3380589,2950000,101724,1,29,2019-04-05,1791,598,1,1925,vasastan
698,https://www.booli.se/annons/3355858,3600000,80000,2,45,2019-03-13,3409,450,1,2007,vasastan
699,https://www.booli.se/annons/3379522,4300000,91489,2,47,2019-03-26,2451,370,2,1924,vasastan
700,https://www.booli.se/annons/3306386,4110000,69661,2,59,2019-04-04,3643,550,4,1936,vasastan
701,https://www.booli.se/annons/3312136,4200000,85714,2,49,2019-04-05,2241,420,1,1905,vasastan
702,https://www.booli.se/annons/3363677,5000000,106383,2,47,2019-04-04,1455,693,3,1913,vasastan
703,https://www.booli.se/annons/3371139,3300000,88000,2,38,2019-04-04,2034,481,0,1929,vasastan
704,https://www.booli.se/annons/3380207,6750000,120536,2,56,2019-04-04,2420,600,6,1928,vasastan
705,https://www.booli.se/annons/3283938,3500000,85366,1,41,2018-09-05,1660,167,0,2008,vasastan
706,https://www.booli.se/annons/3283938,3500000,85366,1,41,2018-09-05,1660,167,0,2008,vasastan
707,https://www.booli.se/annons/3365394,3050000,108929,1,28,2019-04-01,1678,450,5,1928,vasastan
708,https://www.booli.se/annons/3367717,5000000,90909,2,55,2019-03-26,1593,375,0,1911,vasastan
709,https://www.booli.se/annons/3372573,5500000,100000,2,55,2019-04-03,1835,350,2,1906,vasastan
710,https://www.booli.se/annons/3355647,5100000,65385,3,78,2019-04-03,2537,750,4,1985,vasastan
711,https://www.booli.se/annons/3367153,4100000,82000,2,50,2019-03-29,3838,333,1.5,1928,vasastan
712,https://www.booli.se/annons/3322516,16000000,77670,7,206,2019-03-29,6985,875,1,1889,vasastan
713,https://www.booli.se/annons/3379653,7400000,104225,3,86,2019-04-01,3578,400,5,1885,vasastan
714,https://www.booli.se/annons/3367161,5400000,79412,3,68,2019-03-29,2827,495,4,1926,vasastan
715,https://www.booli.se/annons/3316408,8195000,93125,3,88,2019-03-29,4343,500,4,1899,vasastan
716,https://www.booli.se/annons/3366608,4450000,98889,2,45,2019-03-27,2359,350,1,1904,vasastan
717,https://www.booli.se/annons/3344129,10700000,99074,4,108,2019-03-27,5535,692,3,2010,vasastan
718,https://www.booli.se/annons/3355003,3550000,73958,2,48,2019-03-15,2944,290,3,2018,vasastan
719,https://www.booli.se/annons/3212346,4500000,88235,2,51,2018-10-17,3021,532,5,1905,vasastan
720,https://www.booli.se/annons/3212346,4500000,88235,2,51,2018-10-17,3021,532,5,1905,vasastan
721,https://www.booli.se/annons/3277878,7750000,75980,5,102,2018-12-16,4537,219,3,1979,vasastan
722,https://www.booli.se/annons/3293576,6550000,85065,3,77,2019-02-04,3545,667,3,1979,vasastan
723,https://www.booli.se/annons/3346045,11700000,97500,4,120,2019-03-21,4762,612,4,1918,vasastan
724,https://www.booli.se/annons/3296424,3440000,80000,1.5,43,2019-03-24,2162,680,3,1928,vasastan
725,https://www.booli.se/annons/3356247,14700000,100341,4,147,2019-03-22,1765,642,3,1891,vasastan
726,https://www.booli.se/annons/3088137,5900000,79730,3,74,2019-02-19,1956,487,1,1927,vasastan
727,https://www.booli.se/annons/2358499,5000000,79365,2.5,63,2019-03-21,3788,417,3,1926,vasastan
728,https://www.booli.se/annons/3333141,4300000,91489,2,47,2019-03-20,2499,370,3,1924,vasastan
729,https://www.booli.se/annons/3354987,6500000,85526,2.5,76,2019-03-20,3151,417,1.5,1917,vasastan
730,https://www.booli.se/annons/3329422,7500000,87209,3,86,2019-03-16,3880,589,1.5,1909,vasastan
731,https://www.booli.se/annons/3344931,2600000,113043,1,23,2019-03-18,1014,275,2,1929,vasastan
732,https://www.booli.se/annons/3199527,2660000,98519,1,27,2019-03-04,1226,300,1,1927,vasastan
733,https://www.booli.se/annons/3344439,6225000,90217,2,69,2019-03-16,2431,873,5,1906,vasastan
734,https://www.booli.se/annons/3345575,5550000,94068,2,59,2019-03-15,2872,550,2,1899,vasastan
735,https://www.booli.se/annons/3355286,3795000,84333,2,45,2019-03-15,1512,440,3,1926,vasastan
736,https://www.booli.se/annons/3314714,7365000,86647,3,85,2019-03-14,2398,407,1,1910,vasastan
737,https://www.booli.se/annons/3345285,3450000,78409,2,44,2019-03-13,2908,242,2,1943,vasastan
738,https://www.booli.se/annons/3109903,4395000,70887,3,62,2018-03-29,3279,500,1,1929,vasastan
739,https://www.booli.se/annons/3178651,7800000,88636,4,88,2018-08-07,3105,500,0.5,1889,vasastan
740,https://www.booli.se/annons/3144782,11900000,76429,5,156,2018-07-05,5987,750,4,1906,vasastan
741,https://www.booli.se/annons/3299705,2850000,95000,1,30,2019-01-11,1770,350,1,1925,vasastan
742,https://www.booli.se/annons/3289740,4060000,106842,1,38,2018-11-30,1902,600,3,1906,vasastan
743,https://www.booli.se/annons/3176067,4475000,101705,2,44,2018-06-25,2054,400,0,1864,vasastan
744,https://www.booli.se/annons/3299006,11200000,100901,4,111,2018-12-20,2901,650,5,1925,vasastan
745,https://www.booli.se/annons/3081601,4425000,80455,2,55,2018-03-14,2597,400,0,1902,vasastan
